"Data Source","World Development Indicators",

"Last Updated Date","2020-02-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","38.9937210083008","39.3717613220215","40.074821472168","40.7262916564941","41.240650177002","42.0048789978027","42.780101776123","43.0238494873047","43.7340393066406","44.6404113769531","45.1613388061523","46.0578308105469","47.1647186279297","47.8846702575684","48.8052291870117","47.4068412780762","48.4510612487793","48.5066604614258","49.2816200256348","50.8570785522461","50.1012992858887","49.1549301147461","49.649169921875","49.4650611877441","50.5244483947754","51.04543","53.07815","54.49878","54.92437","55.77309","56.6289","57.61033","58.09787","58.80101","",
"Trinidad and Tobago","TTO","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","93.4641723632813","","","","","","","","","","95.6617889404297","","","","","","","","","","97.1","","","","","","","","","","98.3","","","","","","","","","",
"Tunisia","TUN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","35.7675704956055","","","","","","","","","","","","","","","","","","","","65.34786","","","68.50938","70.96418","","71.08821","71.7296","72.16065","","72.22377","","","","","",
"Turkey","TUR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","45.0989189147949","","","","","49.8064117431641","","","","","64.2317199707031","","","","","68.519660949707","","","","","","","","","","","","","","79.58169","80.54895","80.38516","81.26383","","85.34716","88.07317","90.3101","91.60452","92.13808","92.40182","92.64581","93.56301","93.49827","","",
"Tuvalu","TUV","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.088020324707","","","","","","","","","","","","","","62.17232","","","","","","","","60.75262","","73.34718","","","73.09383","","","","",
"Uganda","UGA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.8266906738281","","","","","","","","","","","58.90988","","","","62.07897","","","","64.59145","","61.97043","","","","","","70.83806","",
"Ukraine","UKR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.17157","","","","","","","","","","","99.9582","","","","","","","",
"Upper middle income","UMC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","56.7099800109863","56.9182281494141","58.0894508361816","59.2191581726074","60.4601211547852","61.6136512756348","62.5605697631836","64.0224533081055","65.3853378295898","66.5273590087891","67.6262969970703","68.6380462646484","73.3651275634766","74.1868286132813","74.5432281494141","75.753303527832","76.3996505737305","77.0417709350586","77.6455535888672","78.3278121948242","78.9750213623047","85.4634323120117","86.0184020996094","86.4823379516602","87.0392684936523","87.3479690551758","87.6738662719727","88.3603668212891","88.9520263671875","89.4036178588867","89.6649932861328","91.0133819580078","91.3403625488281","91.8155136108398","91.97018","92.38267","92.59496","92.67691","92.97606","93.21061","93.42464","93.52216","93.74047","",
"Uruguay","URY","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","94.3045196533203","","","","","","","","","","95.8815383911133","","","","","","","","","","","97.2709579467773","","","","","","","","","","98.08436","98.24193","98.46366","98.53372","98.49095","98.61908","98.66055","98.63643","98.80905","98.86746","98.85032","98.96391","99.00774","",
"United States","USA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistan","UZB","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.13858","","","","","","","","","","","","","99.99587","99.97599","99.97577","99.97841","","","",
"St. Vincent and the Grenadines","VCT","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","95.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","83.0046615600586","","","","","","","","","89.0048522949219","","","","","","","","","","","92.71598","","","","","","94.92964","","95.3504","","95.02888","","","","96.56007","97.21371","","","",
"British Virgin Islands","VGB","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","78.1403884887695","","","","","","","","","","82.8293914794922","","","","","","","","","","86.9200820922852","86.61011","","","","","","","","","91.37909","","","","","","","","","93.59671","",
"Vanuatu","VUT","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","47.7825889587402","","","","","53.7000007629395","","","","","","","","","","65.5999984741211","","","","","","","","","","76.2","","","","","","","","","","83.2","","","","86.70609","",
"World","WLD","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","56.0173301696777","56.371509552002","57.126091003418","57.8940086364746","58.4233512878418","59.33203125","60.0854606628418","60.9535598754883","61.8107109069824","62.5775184631348","63.298511505127","64.1401596069336","66.3376235961914","67.0294418334961","67.5155868530273","68.2088012695313","68.6539993286133","69.1082000732422","69.6166610717773","70.1224670410156","70.6664505004883","73.5012283325195","74.6935577392578","75.144889831543","75.4457397460938","75.7947235107422","76.2209701538086","76.8118362426758","77.3993682861328","","77.6100234985352","78.2646331787109","78.7321166992188","79.1592788696289","79.88338","80.33707","80.69679","80.93847","81.44753","81.81769","82.20632","82.53837","82.76805","",
"Samoa","WSM","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.4217376708984","","","","","","","","","","","","","","","","","","","","99.06953","","","","","","","99.24504","",
"Kosovo","XKX","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0595607757568","","","","","","","","","","35","","","","","","","","","","","","","","","",
"South Africa","ZAF","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","74.8071899414063","","","","","","","","","","","","","","","","80.9286270141602","","","","","","","","","","","87.0431","","91.76816","91.71399","92.04789","92.58625","","93.07306","93.40803","","86.45863","","",
"Zambia","ZMB","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.3577194213867","","","","","","","","","59.802848815918","","","61.83928","","","","","51.78697","","","77.74664","","","","","","","","83.08344","",
"Zimbabwe","ZWE","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","71.8539276123047","","","","","","","","","","78.5170211791992","","","","","","","","","","","","","","","","","","","80.06566","","","88.28383","","","","","",
